0000,082,3,0,02,20,30,00,0,53,1,0,02,6,01,0,00,7,0
0000,083,3,0,02,30,20,00,1,52,1,0,02,2,01,0,00,7,0
0005,085,0,0,03,20,99,00,1,0,2,0,03,0,02,0,00,1,020
0029,077,0,0,04,20,00,00,0,15,3,0,04,0,02,0,00,2,0
0027,076,2,0,03,10,00,00,0,12,3,0,03,0,11,4,30,1,025
0014,085,0,0,01,40,20,00,0,53,9,1,00,2,02,0,00,4,0
0009,078,0,0,04,40,99,10,0,70,8,0,04,0,01,0,00,7,0
0035,069,2,0,04,20,20,10,1,70,0,0,03,2,02,0,00,7,012
0013,071,2,0,04,20,00,00,0,15,1,0,04,0,02,0,21,1,040
0070,076,2,0,02,10,20,00,0,52,1,0,02,2,02,5,33,3,015
0014,059,0,0,02,10,00,00,1,12,3,0,02,0,02,0,00,1,017
0000,083,0,0,02,40,10,99,0,0,1,0,02,1,00,0,00,4,060
0001,081,4,0,03,40,20,00,0,53,0,0,03,2,01,0,00,7,0
0003,064,0,0,03,40,00,00,0,53,3,0,03,0,05,0,00,7,0
0000,075,3,0,02,20,00,00,0,15,1,0,02,0,05,0,00,1,0
0006,083,0,0,01,10,20,00,1,52,1,1,00,2,01,0,00,3,024
0000,077,0,0,02,20,20,10,0,70,3,0,02,2,01,0,00,4,040
0000,086,0,0,01,40,20,00,0,53,8,1,00,2,01,0,00,7,0
0030,075,2,0,03,20,00,00,0,15,3,0,03,0,02,0,21,1,046
0001,084,3,0,02,40,99,10,0,70,9,0,02,0,01,0,00,7,0
0008,084,0,0,02,40,30,00,0,53,3,0,02,6,01,0,00,7,050
0004,069,3,0,02,40,20,10,1,70,1,0,02,2,02,0,00,7,0
0003,083,2,0,02,40,00,10,1,70,1,0,02,0,02,0,00,7,076
0003,082,0,0,02,10,00,00,1,12,2,0,02,0,01,0,00,1,020
0001,080,3,0,03,40,30,10,1,70,9,0,03,6,05,0,00,7,0
0015,063,2,3,03,40,00,10,1,70,1,0,02,0,05,0,00,7,060
0000,081,0,0,02,40,20,10,0,70,0,0,02,2,05,0,00,7,050
0007,085,0,0,02,30,00,00,0,33,1,0,02,0,01,0,00,7,044
0001,085,2,0,02,20,00,00,0,15,3,0,02,0,02,5,30,1,043
0003,075,0,0,02,40,20,10,8,70,3,0,02,2,05,0,00,7,050
0000,080,0,0,04,40,20,10,0,70,0,0,04,2,01,0,00,7,046
0024,072,3,0,02,40,30,00,0,53,1,0,02,6,01,0,00,7,040
0002,071,3,0,03,40,00,10,0,70,1,0,03,0,02,0,00,7,040
0015,084,0,0,02,40,20,00,7,53,1,0,02,2,00,0,00,7,036
0014,071,4,0,02,40,20,10,0,70,3,0,02,2,01,0,00,7,054
0007,072,2,0,02,40,20,10,0,70,3,0,02,2,02,0,00,7,072
0000,084,0,0,01,40,00,10,0,70,9,1,00,0,05,0,00,7,0
0008,075,3,0,02,40,10,00,0,53,3,0,02,8,05,3,56,4,0
0062,066,0,0,03,99,00,00,1,90,1,0,02,0,05,0,00,1,0
0017,064,0,0,02,10,00,00,0,12,1,0,02,0,01,5,30,1,025
0000,077,0,0,02,99,99,10,0,70,9,0,02,0,01,0,00,7,0
0001,073,3,0,02,40,00,10,0,70,1,0,02,0,05,0,00,7,016
0007,081,0,0,03,40,20,00,1,53,0,0,03,2,05,0,00,4,0
0010,084,0,0,03,10,00,00,1,12,3,0,03,0,01,0,00,1,021
0011,071,0,0,02,10,20,10,1,70,3,0,02,2,02,0,00,7,021
0000,076,3,0,02,20,00,10,1,74,1,0,02,0,02,0,00,7,0
0000,097,0,0,02,99,99,99,0,0,9,0,02,0,01,0,00,0,0
0043,061,1,0,02,20,00,00,0,15,1,0,02,0,05,3,33,2,040
0012,077,0,0,04,40,00,10,0,70,9,0,04,0,05,0,00,7,021
0001,079,0,0,02,40,99,10,0,70,9,0,02,0,05,0,00,7,011
0003,086,0,0,05,20,00,10,1,70,0,0,05,0,05,0,00,7,033
0029,072,0,0,03,40,10,10,0,70,9,0,03,1,05,3,00,7,020
0063,085,0,0,03,10,00,00,1,12,3,0,03,0,05,0,00,1,018
0037,084,1,0,02,20,20,00,1,52,1,0,02,2,05,0,00,3,032
0015,083,0,0,02,99,99,99,0,0,1,0,02,0,01,3,00,0,0
0007,070,0,0,02,20,00,00,0,15,1,0,02,0,01,0,00,1,033
0032,077,3,0,02,20,20,00,1,52,1,0,02,2,05,0,00,4,056
0000,083,3,0,02,40,20,10,0,70,8,0,02,2,02,0,00,7,0
0000,077,3,0,02,40,99,10,0,70,3,0,02,0,05,0,00,7,029
0000,072,3,0,03,40,20,10,0,70,3,0,03,2,08,0,00,7,008
0022,065,4,0,02,40,30,00,1,53,1,0,02,6,01,0,00,7,076
0004,072,1,0,02,20,00,00,0,15,3,1,01,0,05,0,00,1,054
0022,085,0,0,02,10,00,00,0,12,3,0,02,0,01,0,00,1,030
0052,065,1,0,03,10,00,00,0,12,3,0,02,0,05,4,33,1,020
0037,066,0,0,03,10,00,00,0,12,1,0,03,0,05,3,21,1,011
0055,071,2,0,05,10,00,00,0,12,1,0,04,0,01,4,30,1,014
0000,077,3,0,02,40,20,10,0,70,1,0,02,2,05,0,00,7,048
0005,060,0,3,03,20,99,10,1,70,1,0,03,0,05,0,00,7,036
0001,065,3,0,02,20,20,10,0,70,3,0,02,2,05,0,00,7,035
0010,073,4,0,02,99,99,00,0,0,1,0,02,0,01,0,00,0,030
0000,086,0,0,03,40,20,10,0,70,1,0,03,2,05,0,00,7,038
0064,071,3,0,04,10,00,00,0,12,1,0,02,0,11,5,33,1,026
0043,058,2,0,03,40,00,10,0,70,3,0,03,0,05,4,21,7,010
0007,089,0,0,02,40,00,00,0,53,1,0,02,0,05,0,00,7,049
0000,081,0,0,03,99,20,10,1,70,1,0,03,2,01,0,00,7,0
0002,088,3,0,01,40,20,10,1,70,9,1,00,2,01,0,00,7,0
0017,080,2,0,02,40,30,10,0,70,3,0,02,6,05,0,00,7,0
0002,079,2,0,02,20,20,10,0,70,1,0,02,2,02,0,00,4,024
0001,076,4,0,02,40,30,10,0,70,1,0,02,6,05,0,00,7,040
0010,075,3,3,02,20,10,00,1,33,3,0,02,8,01,3,00,3,051
0011,061,0,0,02,10,20,10,1,70,3,0,02,2,05,0,00,7,016
0031,073,0,0,02,99,00,10,0,70,1,0,02,0,05,0,00,7,021
0004,080,0,0,03,40,99,10,0,70,2,0,03,0,05,0,00,7,0
0052,070,2,0,03,10,00,00,0,12,1,0,02,0,02,5,33,1,029
0003,074,0,0,02,40,30,10,1,70,0,0,02,6,05,0,00,7,0
0008,087,2,0,02,40,20,00,7,53,3,0,02,2,11,0,00,3,0
0026,046,2,0,02,10,20,10,1,70,3,0,02,2,05,0,00,7,993
0002,092,0,0,02,41,21,00,1,72,0,0,02,1,02,0,00,4,035
0022,063,0,0,03,20,20,10,0,70,9,0,02,2,05,0,00,7,042
0037,069,0,0,03,10,00,00,0,12,3,0,02,0,05,0,21,1,027
0001,068,3,0,02,30,20,00,1,52,0,0,02,2,01,0,00,4,038
0001,091,3,0,02,40,00,00,0,53,1,0,02,0,05,0,00,7,038
0044,064,3,0,03,20,10,00,0,33,1,0,02,1,05,5,30,4,028
0043,064,3,0,03,10,00,00,0,12,1,0,03,0,02,4,30,1,015
0003,067,0,0,02,40,00,10,1,70,3,0,02,0,05,0,00,7,008
0057,076,2,0,02,10,00,00,0,12,1,0,02,0,02,5,33,1,015
0002,080,0,0,01,30,30,10,0,70,1,1,00,6,02,0,00,7,035
0036,070,1,0,03,40,00,00,0,53,1,0,03,0,05,0,22,1,012
0007,063,0,0,02,10,00,00,1,12,3,0,02,0,01,0,00,1,030
0003,081,2,0,03,40,99,00,0,53,3,0,03,0,05,0,00,7,037
0033,080,0,0,03,10,00,00,7,12,1,0,03,0,00,0,00,1,020
0019,082,4,0,02,20,10,00,0,33,1,0,02,5,01,4,33,4,015
0000,087,0,0,03,40,20,10,0,70,9,0,03,2,01,0,00,7,035
0011,078,0,0,02,40,20,10,1,70,1,0,02,2,02,0,00,7,066
0001,071,3,0,02,10,20,10,1,70,1,0,02,2,05,0,00,7,014
0059,083,2,0,04,20,00,00,0,15,1,0,04,0,02,5,33,2,017
0002,082,4,0,03,40,00,10,0,70,1,0,03,0,01,0,00,7,100
0012,071,0,0,03,40,20,00,0,53,1,0,03,2,01,0,00,7,058
0002,095,0,0,03,99,20,10,0,70,1,0,03,2,00,0,00,7,062
0039,060,3,0,02,30,99,10,0,70,1,0,02,0,05,0,00,7,042
0006,079,0,0,02,20,00,10,1,70,3,0,02,0,05,0,00,7,061
0071,084,0,0,02,40,00,00,0,53,9,0,02,0,05,0,00,7,040
0001,083,3,0,03,40,30,00,1,53,0,0,03,6,01,0,00,7,040
0002,080,0,0,04,40,00,10,1,70,1,0,03,0,01,0,00,7,030
0008,066,0,0,02,40,30,10,0,70,1,0,02,6,01,0,00,7,0
0007,062,0,0,02,40,20,10,0,70,9,0,02,2,01,0,00,7,130
0021,071,0,0,03,10,00,00,1,10,9,0,02,0,01,0,00,1,0
0006,073,0,0,03,40,30,00,0,53,3,0,03,6,01,0,00,7,060
0000,083,3,0,02,30,20,00,0,52,1,0,02,2,05,0,00,7,045
0003,081,3,0,02,40,20,10,0,70,1,0,02,2,05,0,00,7,075
0000,083,0,0,02,40,99,10,0,70,9,0,02,0,01,0,00,7,0
0065,064,2,0,03,10,00,00,0,12,1,1,02,0,05,5,33,1,015
0002,083,3,0,02,40,10,00,0,53,1,0,02,1,02,0,00,7,070
0000,076,3,0,02,40,20,10,0,70,1,0,02,2,01,0,00,7,035
0002,083,0,0,03,40,20,00,0,53,1,0,03,2,01,3,00,7,0
0008,067,4,0,02,20,20,99,0,0,8,0,02,2,01,0,00,3,045
0002,074,0,0,02,99,10,10,1,70,1,0,02,1,02,0,00,7,112
0022,067,0,0,02,99,99,10,0,70,3,0,02,0,05,0,00,7,0
0030,078,3,0,03,10,00,00,0,12,3,0,03,0,02,5,33,1,010
0005,070,0,3,03,99,30,00,1,53,3,0,03,6,08,3,00,7,0
0024,072,0,0,04,10,00,00,0,12,3,0,04,0,05,0,21,1,010
0014,072,0,0,02,99,99,99,0,0,3,1,02,0,02,0,00,0,045
0001,076,0,0,03,40,20,10,0,70,1,0,03,2,01,0,00,7,045
0006,089,0,0,02,40,20,10,0,70,9,0,02,2,02,0,00,7,0
0017,083,3,3,02,20,20,00,1,52,3,0,02,2,02,5,33,3,045
0004,084,3,0,02,40,20,10,0,70,3,0,02,2,01,0,00,7,0
0000,054,3,0,02,99,20,00,0,52,2,0,02,2,05,0,00,3,996
0003,070,0,0,02,40,10,10,0,70,1,1,02,1,05,0,00,7,100
0001,083,0,0,03,99,10,10,0,70,9,0,03,8,01,0,00,7,0
0003,072,0,0,02,40,30,10,0,70,3,0,02,6,05,0,00,7,048
0000,082,0,0,03,40,30,10,0,70,1,0,03,6,01,0,00,7,047
0010,081,3,0,02,30,30,00,1,53,1,0,02,6,01,0,00,7,120
0035,068,3,0,02,10,20,00,1,52,1,0,02,2,05,0,00,3,020
0000,067,3,0,03,40,20,10,1,70,3,1,03,2,01,0,00,7,035
0000,081,3,0,02,40,20,10,0,70,9,1,02,2,05,0,00,7,0
0026,066,0,0,02,10,00,00,0,12,1,1,02,0,01,0,00,1,015
0002,086,2,0,01,40,20,10,1,70,1,1,00,2,05,0,00,7,045
0004,090,2,0,03,99,00,00,1,90,1,0,03,0,05,0,00,0,0
0061,084,0,0,04,10,00,00,1,12,1,0,04,0,01,0,00,1,014
0003,064,0,0,04,10,20,00,1,52,1,0,04,2,05,0,00,3,018
0008,060,3,0,03,40,20,00,0,53,1,1,02,2,05,5,33,3,020
0004,073,0,0,02,40,10,10,1,70,1,0,02,8,05,0,00,7,0
0061,064,2,0,02,20,00,00,0,15,1,0,02,0,08,5,21,1,055
0002,051,3,3,02,40,30,10,1,70,9,1,02,6,01,0,00,7,0
0028,076,3,0,03,20,20,00,1,52,1,0,02,2,02,0,00,3,035
0010,077,3,0,03,10,00,00,0,12,3,0,03,0,05,0,12,1,016
0022,076,2,0,03,10,10,00,0,32,1,0,03,1,05,5,33,3,028
0000,081,2,0,02,40,10,00,7,53,1,1,02,1,05,0,00,7,040
0028,079,0,0,02,40,30,10,0,70,1,0,02,6,01,0,00,7,026
0002,054,0,0,02,20,10,10,0,70,3,1,02,8,01,0,00,7,020
0065,082,1,0,02,10,00,00,0,12,1,0,02,0,05,5,33,1,020
0030,066,3,2,03,40,20,00,1,53,1,1,02,2,02,5,46,4,072
0000,088,0,0,03,40,30,10,0,70,9,0,03,6,02,0,21,7,0
0072,066,1,3,02,10,00,00,1,10,8,0,02,0,02,0,20,1,0
0018,061,0,0,03,99,99,99,0,0,9,0,03,0,01,0,00,0,0
0004,079,3,0,03,40,30,00,0,53,1,0,03,6,05,0,00,7,025
0063,056,0,0,02,10,00,00,0,12,1,0,02,0,05,0,21,1,012
0018,076,4,3,02,20,20,00,1,52,1,0,02,2,01,0,12,3,028
0004,061,3,0,02,40,20,10,1,70,1,1,02,2,05,0,00,7,040
0015,075,3,0,02,40,00,00,0,53,1,0,02,0,01,0,00,7,0
0020,061,3,0,02,10,30,00,8,53,1,1,02,6,05,0,00,7,022
0014,064,0,3,03,40,10,99,1,0,3,0,03,1,01,5,33,7,040
0010,067,2,0,02,10,00,00,0,12,1,1,02,0,02,4,21,1,016
0005,072,2,0,01,20,20,10,0,70,3,1,00,2,02,0,00,7,039
0005,066,0,0,02,40,20,00,0,53,1,0,02,2,02,4,00,7,024
0022,073,2,0,05,20,00,00,0,15,1,0,05,0,02,4,21,2,040
0018,069,0,0,02,40,20,10,0,70,1,1,02,2,01,0,00,7,997
0038,060,0,0,02,10,00,00,1,12,1,1,02,0,05,0,00,1,030
0052,085,3,0,04,20,00,00,0,15,2,0,04,0,02,0,21,2,020
0007,076,0,0,02,40,00,10,0,70,1,1,02,0,01,0,00,7,055
0006,057,0,0,02,20,20,00,0,52,3,1,02,2,01,0,00,4,028
0001,079,3,0,02,30,20,00,1,52,1,0,02,2,02,0,00,3,074
0067,089,2,3,03,12,00,00,1,10,0,0,03,0,02,0,24,1,003
0004,073,0,0,02,40,00,10,0,70,9,0,02,0,01,0,00,7,040
0035,076,2,0,02,20,10,00,0,33,1,0,02,1,01,5,55,3,130
0041,077,0,0,02,05,00,00,1,00,1,0,02,0,02,0,00,0,0
0006,082,0,0,02,99,00,10,0,70,9,0,02,0,01,0,00,7,0
0011,063,0,0,02,99,99,10,0,70,9,1,02,0,01,0,00,7,0
0002,067,4,0,02,40,20,10,1,70,1,0,02,2,01,0,00,7,035
0009,075,1,0,04,20,10,00,0,33,3,0,04,1,05,5,33,3,060
0003,080,0,0,01,40,20,10,1,70,1,1,00,2,01,0,00,7,040
0004,078,3,0,02,10,20,10,0,70,9,0,02,2,05,0,00,7,013
0008,082,2,0,01,20,00,10,1,70,3,1,00,0,05,0,00,7,050
0001,064,1,0,02,99,10,10,1,70,3,1,02,1,05,0,00,7,0
0012,079,0,0,01,40,30,10,0,70,1,1,00,6,05,0,00,7,025
0000,090,0,0,02,40,20,10,0,70,9,1,02,2,01,0,00,7,0
0001,055,2,0,02,99,20,10,0,70,1,0,02,2,01,0,00,7,048
0001,069,0,0,02,40,20,00,1,53,9,1,02,2,02,0,00,4,054
0005,077,3,0,07,40,00,00,1,53,1,0,07,0,02,0,00,7,052
0001,079,2,0,02,40,00,10,0,70,3,0,02,0,05,0,00,7,0
0005,086,2,0,03,10,00,00,1,12,3,0,03,0,02,0,00,1,026
0020,064,4,0,02,40,20,10,0,70,0,1,02,2,01,0,00,7,020
0012,063,0,0,02,20,00,00,1,15,1,0,02,0,01,0,00,1,040
0002,073,0,0,02,20,10,00,0,33,1,0,02,5,01,0,00,4,105
0010,061,0,0,02,40,00,10,1,70,3,1,02,0,02,0,00,7,050
0069,059,2,0,02,12,00,00,1,10,0,1,02,0,02,0,00,1,0
0025,072,2,0,02,20,10,10,0,70,9,0,02,1,01,0,00,7,040
0021,059,0,0,02,20,99,10,0,70,0,0,02,0,05,0,00,7,0
0016,083,0,0,02,20,10,10,1,70,3,0,02,1,02,0,00,3,045
0007,081,0,0,02,10,00,00,1,12,1,0,02,0,01,0,00,1,020
0040,071,0,0,03,40,20,00,1,53,1,0,02,2,01,0,00,4,090
0004,063,0,0,03,20,00,10,0,70,3,0,03,0,05,0,00,7,050
0006,052,4,0,02,99,10,10,1,70,1,0,02,1,01,0,00,7,080
0007,069,0,0,02,40,00,10,1,70,9,0,02,0,05,0,00,7,001
0001,082,0,0,03,40,30,10,0,70,9,0,03,6,01,0,00,7,0
0000,091,0,0,02,20,00,10,0,70,2,0,02,0,01,0,00,1,035
0002,090,3,0,03,40,10,10,0,70,1,0,03,1,02,0,00,7,050
0029,069,1,0,03,20,00,00,0,15,1,0,03,0,05,5,33,2,050
0018,066,3,0,02,10,99,00,1,0,2,0,02,0,05,0,00,1,010
0005,067,0,0,02,99,30,10,0,70,9,1,02,6,01,1,00,7,0
0039,058,3,0,08,99,00,00,1,90,1,0,06,0,05,0,00,0,018
0060,068,0,0,03,99,20,00,0,52,9,1,03,2,05,3,00,3,060
0013,070,0,0,04,99,20,99,0,0,9,0,04,2,05,0,00,3,0
0025,060,0,0,02,30,20,00,1,52,1,1,02,2,01,0,00,4,0
0010,074,0,0,04,20,20,00,1,52,3,0,04,2,02,0,00,4,026
0001,084,2,0,02,20,99,99,7,0,8,0,02,0,02,0,00,1,025
0000,080,3,0,02,40,20,00,1,53,3,1,02,2,01,0,00,7,023
0001,088,0,0,03,20,20,00,0,52,3,0,03,2,00,0,00,3,040
0008,075,2,0,02,20,20,00,8,52,1,0,02,2,11,5,33,4,036
0003,085,0,0,02,20,20,10,0,70,3,0,02,2,05,0,00,7,104
0000,075,3,0,03,40,30,10,0,70,9,0,03,6,05,0,00,7,0
0003,073,0,0,02,10,00,00,0,12,3,0,02,0,00,0,00,1,015
0007,061,0,0,02,99,20,10,0,70,1,0,02,2,01,0,00,7,0
0008,084,0,0,03,99,99,10,0,70,1,0,03,0,01,0,00,7,0
0000,074,2,0,02,10,20,10,1,70,3,0,02,2,01,0,00,7,030
0072,073,0,0,02,10,00,00,0,12,9,1,02,0,05,0,00,1,013
0001,088,3,0,02,20,20,10,0,70,0,0,02,2,01,5,00,7,040
0001,085,0,0,04,40,20,10,1,70,1,0,04,2,01,0,00,7,0
0002,078,3,0,02,20,20,10,0,70,0,0,02,2,01,0,00,7,0
0064,076,2,0,03,10,10,00,0,32,1,0,03,1,05,5,33,3,030
0015,056,0,0,02,20,20,10,0,70,1,1,02,2,01,0,00,7,083
0006,089,0,0,02,20,20,10,0,70,3,0,02,2,02,0,00,3,062
0021,075,3,0,02,99,20,10,1,70,3,1,02,2,01,0,00,7,004
0002,053,2,0,02,40,00,10,1,70,0,1,02,0,05,0,00,7,0
0049,060,0,0,03,40,00,00,0,53,9,0,03,0,05,0,00,7,0
0059,074,0,0,04,99,99,10,1,70,9,0,04,0,05,0,00,7,0
0012,073,0,0,03,99,00,10,1,70,2,0,03,0,01,0,00,1,025
0001,075,0,0,03,40,20,10,0,70,1,0,03,2,05,0,00,7,021
0000,078,0,0,02,40,20,10,0,70,1,0,02,2,00,0,00,7,0
0032,050,1,0,02,20,00,99,0,0,9,1,02,0,05,4,30,2,040
0013,056,3,0,02,99,20,00,1,52,1,1,02,2,11,0,00,3,070
0008,091,0,0,03,99,10,00,0,0,1,0,03,1,05,0,00,3,049
0039,065,0,0,02,99,00,10,1,70,9,0,02,0,01,0,00,7,0
0014,066,0,0,02,20,20,10,1,70,3,0,02,2,01,0,00,7,059
0049,077,1,0,02,20,00,00,0,15,2,0,02,0,05,4,45,2,015
0002,079,3,0,03,10,00,00,0,12,9,0,03,0,01,4,21,1,080
0035,084,2,0,03,99,99,99,0,0,3,0,03,0,02,0,00,0,0
0010,083,0,0,03,40,20,10,0,70,3,0,02,2,05,0,00,7,998
0043,074,3,0,02,40,20,00,1,53,9,0,02,2,05,0,00,4,067
0018,077,3,0,03,10,20,00,0,52,1,0,03,2,05,5,33,3,012
0012,070,0,0,03,40,20,10,0,70,2,0,03,2,01,0,00,7,037
0018,082,0,0,05,10,00,00,1,12,3,0,05,0,05,0,00,1,020
0014,085,3,0,02,40,20,00,0,53,9,0,02,2,02,0,00,4,070
0000,071,1,0,02,20,00,00,0,15,8,0,02,0,05,5,30,2,040
0037,073,4,0,02,10,00,00,0,12,1,0,02,0,01,5,33,1,029
0016,077,0,0,02,10,99,10,0,70,1,0,02,0,01,0,00,7,020
0036,063,1,0,02,20,00,00,0,15,2,0,02,0,05,5,33,1,090
0062,077,3,0,04,10,10,00,0,32,1,0,03,1,05,5,33,3,018
0008,081,0,0,02,40,20,00,0,53,3,0,02,2,01,0,00,7,086
0001,067,3,0,02,10,20,10,0,70,3,0,02,2,05,4,00,7,005
0033,070,2,0,03,10,00,00,0,12,2,1,02,0,05,5,33,1,012
0002,055,0,0,02,99,30,00,0,53,9,0,02,6,01,0,00,7,0
0015,050,0,0,03,20,00,00,0,15,3,0,03,0,05,5,33,1,070
0013,078,0,0,02,99,20,10,0,70,9,0,02,2,01,0,00,7,0
0011,084,3,3,02,20,10,00,1,33,3,0,02,1,02,5,33,4,055
0000,068,0,0,02,40,20,10,0,70,9,0,02,2,05,0,00,7,0
0000,066,0,0,02,20,99,10,1,70,0,0,02,0,05,0,00,7,060
0071,084,1,0,04,10,00,00,0,12,3,0,03,0,05,5,33,1,015
0008,075,2,0,02,40,20,10,0,70,1,1,02,2,05,0,00,7,0
0005,066,4,0,03,99,99,10,1,70,1,0,03,0,01,0,00,7,030
0009,079,2,0,02,40,00,10,1,70,1,0,02,0,05,0,00,7,037
0029,087,3,0,03,10,00,00,1,12,1,0,03,0,02,0,00,1,018
0000,076,3,0,02,40,20,10,0,70,3,0,02,2,05,0,00,7,038
0065,081,2,0,02,20,00,00,0,15,3,0,02,0,05,3,30,1,035
0065,082,0,0,02,20,00,00,0,15,3,0,02,0,05,5,33,2,025
0024,094,2,0,02,20,00,00,1,15,1,0,02,0,05,0,00,1,043
0004,062,3,0,02,40,20,10,1,70,3,1,02,2,02,0,00,7,0
0003,082,3,0,03,20,20,10,1,70,1,0,03,2,02,0,00,7,038
0016,078,1,0,03,10,10,00,0,32,1,0,03,1,05,5,33,3,018
0011,051,3,3,02,99,20,10,1,70,1,1,02,2,05,3,00,7,0
0001,081,0,0,03,00,20,10,1,70,9,0,03,2,01,0,00,7,000
0021,084,2,0,02,30,00,00,1,50,3,0,02,0,02,0,00,2,0
0031,075,3,0,02,10,00,00,0,12,1,0,02,0,05,5,33,1,008
0018,083,0,0,02,20,00,00,1,15,9,0,02,0,01,0,00,2,014
0051,077,3,0,03,20,20,00,0,52,1,0,03,2,02,3,00,3,100
0010,077,3,0,02,10,00,00,1,12,1,0,02,0,11,0,00,1,028
0020,083,0,0,02,10,00,00,1,12,3,0,02,0,11,0,00,1,023
0003,075,3,0,03,10,00,10,1,70,1,0,03,0,05,0,00,7,030
0003,086,0,0,04,99,99,10,0,70,9,0,04,0,01,0,00,7,0
0011,065,4,0,02,99,20,00,0,52,0,1,02,2,01,0,00,3,0
0004,076,0,0,03,20,00,10,1,70,1,0,03,0,05,0,00,7,037
0029,079,3,0,02,20,20,00,1,52,1,0,02,2,01,0,00,3,060
0042,060,2,0,02,20,10,00,0,33,1,0,02,1,01,5,45,4,020
0015,070,2,0,03,20,10,00,0,33,8,0,03,1,02,5,45,3,055
0014,073,3,0,02,40,20,10,0,70,0,1,02,2,01,0,00,7,030
0042,067,2,0,04,10,00,00,0,12,3,0,02,0,05,5,33,1,025
0042,067,1,0,04,10,00,00,0,12,1,0,03,0,05,0,21,1,012
0023,068,0,0,04,99,99,99,0,0,9,0,04,0,05,0,21,0,0
0039,085,2,0,02,20,00,00,1,15,1,0,02,0,02,0,00,1,045
0033,083,0,0,04,20,00,00,1,15,3,0,04,0,05,0,00,1,044
0017,074,0,0,02,20,30,10,1,70,2,0,02,6,05,0,00,7,034
0025,086,0,0,02,88,88,88,0,88,2,1,02,0,05,0,00,0,0
0005,085,2,0,02,99,00,10,0,70,9,0,02,0,05,0,00,7,023
0001,076,3,0,02,40,10,10,1,70,1,0,02,1,05,0,00,7,0
0013,086,2,0,03,10,00,00,0,12,1,1,02,0,02,0,00,1,023
0013,086,0,0,03,10,00,00,0,12,1,0,03,0,02,0,00,1,019
0000,077,0,0,02,99,99,99,0,0,9,0,02,0,00,0,00,0,0
0003,071,0,0,02,30,00,00,1,33,1,0,02,0,02,0,00,2,047
0005,083,0,0,02,20,20,10,0,70,1,0,02,2,01,0,00,7,100
0013,086,0,0,05,10,00,00,1,12,1,0,04,0,05,0,00,1,030
0003,079,0,0,02,99,00,10,0,70,3,1,02,0,02,0,00,7,059
0025,084,2,0,02,12,00,00,1,10,0,0,02,0,02,0,00,1,0
0003,062,2,3,02,20,20,00,1,52,1,1,02,2,05,4,33,3,047
0000,071,2,0,03,10,00,00,0,12,1,0,02,0,05,0,00,1,016
0026,076,3,3,02,10,23,00,1,72,1,0,02,4,02,4,00,3,0
0023,075,2,0,01,20,00,00,0,15,1,1,00,0,05,5,33,1,042
0016,088,0,0,04,99,99,99,1,0,1,0,04,0,01,0,00,0,040
0000,078,4,0,02,10,20,10,0,70,3,0,02,2,01,0,00,7,016
0004,089,2,0,02,99,99,99,0,0,2,0,02,0,05,0,00,0,0
0001,079,0,0,02,40,30,00,0,53,9,0,02,6,05,0,00,7,0
0000,077,0,0,03,40,00,10,0,70,3,0,03,0,01,0,00,7,057
0063,088,0,0,04,10,99,00,1,0,1,0,03,0,02,0,00,1,016
0000,083,4,0,02,40,99,10,0,70,1,1,02,0,01,0,00,7,015
